index,SongID,Performer,Song,spotify_genre,spotify_track_id,spotify_track_preview_url,spotify_track_duration_ms,spotify_track_popularity,spotify_track_explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
5057,Far away....Soul Secret,Soul Secret,Far away....,"['italian metal', 'melodic progressive metal', 'relaxative']",1HK7RUjWXaXOrYgD5D1nOQ,https://p.scdn.co/mp3-preview/1f19d0c65f6aba9c943918789d0c0b22f02517c8?cid=b8d3901151d34489a160e3cf0ab1fa94,300948.0,29.0,False,0.6,0.242,10.0,-15.986,1.0,0.0289,0.896,0.876,0.0812,0.181,139.9,4.0
5058,Lo-Fi Not Going Dutch - OriginalSingle Friend,Single Friend,Lo-Fi Not Going Dutch - Original,[],,,,,,,,,,,,,,,,,
5059,The Battle of EvermoreLed Zeppelin,Led Zeppelin,The Battle of Evermore,"['album rock', 'classic rock', 'hard rock', 'rock']",6KCjY5kHvgWaWcAV6BBzxO,https://p.scdn.co/mp3-preview/a380b7038a100a7d614462e75f6e2d5f39dde7e1?cid=b8d3901151d34489a160e3cf0ab1fa94,351677.0,49.0,False,0.42,0.662,4.0,-9.828,0.0,0.0341,0.656,0.000423,0.096,0.378,147.949,4.0
5060,The Dog Is MineK-OS,K-OS,The Dog Is Mine,[],,,,,,,,,,,,,,,,,
5061,GrinderJudas Priest,Judas Priest,Grinder,"['album rock', 'birmingham metal', 'groove metal', 'hard rock', 'metal', 'power metal', 'rock', 'speed metal']",54IuIxOITRtbK8cU7fHIQf,https://p.scdn.co/mp3-preview/026e837d5139f960bdaae07d463d806c101def8a?cid=b8d3901151d34489a160e3cf0ab1fa94,237800.0,45.0,False,0.437,0.881,2.0,-4.934,1.0,0.0561,0.0673,4.05e-05,0.104,0.592,139.895,4.0
5062,Crazy DreamTom Misch,Tom Misch,Crazy Dream,['indie soul'],7LNI08YZRk67lg7KaPABfg,https://p.scdn.co/mp3-preview/e5bf5522539fa5757a4ca13d2c2f7e3bc1ea43ec?cid=b8d3901151d34489a160e3cf0ab1fa94,212044.0,62.0,False,0.852,0.664,9.0,-5.179,1.0,0.123,0.12,0.00113,0.0737,0.148,95.815,4.0
5063,Norwegian WoodHeather Nova,Heather Nova,Norwegian Wood,"['lilith', 'new wave pop', 'pop rock']",2EK3UM0CKpjxMVk6JWRONr,https://p.scdn.co/mp3-preview/b31fc485fdb3bcc86308c9370ab12ea00eb0b4fe?cid=b8d3901151d34489a160e3cf0ab1fa94,143547.0,47.0,False,0.276,0.347,2.0,-10.402,1.0,0.031,0.312,0.000143,0.147,0.519,176.637,3.0
5064,Suite-PeeSystem of a Down,System of a Down,Suite-Pee,"['alternative metal', 'nu metal', 'post-grunge', 'rap metal', 'rock']",,,,,,,,,,,,,,,,,
5065,Danse Macabre Op.40 R.171Camille Saint-Saëns,Camille Saint-Saëns,Danse Macabre Op.40 R.171,,,,,,,,,,,,,,,,,,
5066,Need To BreatheSmartface,Smartface,Need To Breathe,['lo-fi beats'],5d2ZyJK1uK4bbLf6YKHOhw,https://p.scdn.co/mp3-preview/d64e84fbc4d6d61d9ce76308c2250040ee9ac433?cid=b8d3901151d34489a160e3cf0ab1fa94,113939.0,41.0,False,0.772,0.661,7.0,-6.689,1.0,0.038,0.432,0.854,0.573,0.162,99.011,4.0
5067,CocaineHEIDECKER & WOOD,HEIDECKER & WOOD,Cocaine,[],6BuEnENY5OZj4vx0o6GWfd,https://p.scdn.co/mp3-preview/cbf39854aa0138e002f51a40cf2e14e4966efff5?cid=b8d3901151d34489a160e3cf0ab1fa94,208813.0,18.0,False,0.559,0.742,9.0,-5.314,1.0,0.0286,0.00722,0.00176,0.0548,0.77,104.039,4.0
5068,Creeping Death (Live - Seattle '89)Metallica,Metallica,Creeping Death (Live - Seattle '89),"['alternative metal', 'hard rock', 'metal', 'old school thrash', 'rock', 'speed metal', 'thrash metal']",4EcsR2fMms1TXY44F1Yz6v,https://p.scdn.co/mp3-preview/3c9e52564a305f957b12ad413ebcbee0fa3d8053?cid=b8d3901151d34489a160e3cf0ab1fa94,470380.0,29.0,True,0.301,0.993,11.0,-5.877,1.0,0.172,4.2e-06,0.428,0.839,0.0645,115.143,4.0
5069,Space Age Whiz KidsJoe Walsh,Joe Walsh,Space Age Whiz Kids,"['album rock', 'blues rock', 'classic rock', 'country rock', 'folk rock', 'hard rock', 'heartland rock', 'mellow gold', 'rock', 'roots rock', 'soft rock', 'southern rock', 'symphonic rock']",0jgcFIVpI36Q1ieSlAXFv1,https://p.scdn.co/mp3-preview/9002dab7f01753316666c56061d195c05a6c860b?cid=b8d3901151d34489a160e3cf0ab1fa94,220760.0,22.0,False,0.726,0.496,1.0,-14.549,1.0,0.056,0.243,0.000161,0.666,0.827,168.377,4.0
5070,VulturesHxV,HxV,Vultures,[],53cfxo8wlgkpYibEr2lsps,https://p.scdn.co/mp3-preview/0b878905a337f30f6f55c343ab242546228ab6c8?cid=b8d3901151d34489a160e3cf0ab1fa94,246353.0,17.0,True,0.413,0.946,1.0,-3.367,1.0,0.125,0.0127,0.868,0.418,0.221,117.03,4.0
5071,l.o.v.e.Lindsay Perry,Lindsay Perry,l.o.v.e.,[],,,,,,,,,,,,,,,,,
5072,Woman (Oh Mama)Joy Williams,Joy Williams,Woman (Oh Mama),"['acoustic pop', 'christian indie', 'indie folk', 'indiecoustica', 'nashville singer-songwriter', 'neo mellow', 'new americana']",6rCIX0dTJDhIxv5iBFSjPh,https://p.scdn.co/mp3-preview/a82863d0b22418aa748ce9981d8c7b779bd25caf?cid=b8d3901151d34489a160e3cf0ab1fa94,219920.0,31.0,False,0.722,0.765,1.0,-4.453,0.0,0.0631,0.0849,0.00126,0.177,0.583,127.996,4.0
5073,RemedyCold,Cold,Remedy,"['garage rock', 'indie pop', 'indie rock', 'modern rock', 'piano rock', 'rock', 'stomp and holler']",6IFghoJ2LzD21R91chrdTa,,177800.0,36.0,False,0.44,0.875,5.0,-3.753,0.0,0.049,7.19e-05,2e-06,0.197,0.469,139.962,4.0
5074,Dirty LaundryDon Henley,Don Henley,Dirty Laundry,"['album rock', 'art rock', 'classic rock', 'country rock', 'folk', 'folk rock', 'heartland rock', 'mellow gold', 'new wave pop', 'pop rock', 'rock', 'roots rock', 'singer-songwriter', 'soft rock', 'yacht rock']",7LFer4drCtWSyD8oxORZtC,,336800.0,59.0,False,0.756,0.773,5.0,-6.65,0.0,0.0306,0.0848,0.00256,0.0792,0.954,98.384,4.0
5075,Am I DemonDanzig,Danzig,Am I Demon,"['alternative metal', 'groove metal', 'hard rock', 'metal', 'rock', 'speed metal', 'stoner rock', 'thrash metal']",0kZpg64mTDk3V6jhGGEd7M,,297293.0,55.0,True,0.373,0.924,1.0,-9.1,0.0,0.0553,0.00011,0.00776,0.0836,0.347,135.02,4.0
5076,A Woman's WorthAlicia Keys,Alicia Keys,A Woman's Worth,"['hip pop', 'neo soul', 'pop', 'r&b', 'urban contemporary']",1NRorokmYEtr1koWybvaE4,https://p.scdn.co/mp3-preview/bb15d5cf2715d19749ed96e6c9eaba5645469e7c?cid=b8d3901151d34489a160e3cf0ab1fa94,303333.0,56.0,False,0.667,0.41,4.0,-8.323,0.0,0.138,0.331,0.0,0.064,0.493,75.069,4.0
5077,Can't Change CrazyLeo Napier,Leo Napier,Can't Change Crazy,[],1IsYtQaHEls55FDVznhLgk,https://p.scdn.co/mp3-preview/bfbd436c4267bd4cb97d6ac375001dd2ecd8b10b?cid=b8d3901151d34489a160e3cf0ab1fa94,190480.0,22.0,False,0.651,0.71,11.0,-5.604,0.0,0.315,0.0488,0.0,0.135,0.614,100.347,4.0
5078,EverlongFoo Fighters,Foo Fighters,Everlong,"['alternative metal', 'alternative rock', 'modern rock', 'permanent wave', 'post-grunge', 'rock']",5UWwZ5lm5PKu6eKsHAGxOk,https://p.scdn.co/mp3-preview/4a2dc307a71393a695d69b16407cd73e1e234941?cid=b8d3901151d34489a160e3cf0ab1fa94,250546.0,77.0,False,0.412,0.882,11.0,-5.54,0.0,0.0369,5.96e-05,0.00031,0.0805,0.356,158.066,4.0
5079,CountingKorn,Korn,Counting,"['alternative metal', 'funk metal', 'nu metal', 'post-grunge', 'rap metal', 'rock']",1WAdq62hIVZ59nUIsjAzKW,https://p.scdn.co/mp3-preview/71157aecb34f875ae5ff17cf4e3b8f16bd6630fb?cid=b8d3901151d34489a160e3cf0ab1fa94,218160.0,42.0,False,0.49,0.616,10.0,-7.2,1.0,0.0339,0.000745,0.453,0.108,0.421,92.305,4.0
5080,Valley CloudsSam Beam,Sam Beam,Valley Clouds,[],54SMdtlE18UiKL4LqpLYTs,https://p.scdn.co/mp3-preview/6dfd297ea17202f105b0bb8858ad42d003d6b62e?cid=b8d3901151d34489a160e3cf0ab1fa94,200680.0,26.0,False,0.535,0.592,6.0,-9.369,1.0,0.0507,0.367,0.0,0.157,0.644,120.938,4.0
5081,G#Kitten,Kitten,G#,"['indie pop', 'indie rock', 'modern rock', 'stomp and holler']",7BaSei034daXRYT7HpuT2B,https://p.scdn.co/mp3-preview/972f677a4bc801191d07a9c29a0180d4bd8be3b1?cid=b8d3901151d34489a160e3cf0ab1fa94,285480.0,36.0,False,0.394,0.811,8.0,-4.201,1.0,0.0428,0.00409,0.0159,0.144,0.3,134.938,4.0
5082,Roll Up (Baauer Remix) - Infuze Re-RollFlosstradamus,Flosstradamus,Roll Up (Baauer Remix) - Infuze Re-Roll,"['bass trap', 'brostep', 'edm', 'electro house', 'electronic trap', 'mashup']",1Im4aqKf5DtcIqFyk3z68n,,171882.0,42.0,False,0.604,0.966,8.0,-3.086,1.0,0.304,0.142,0.154,0.31,0.632,170.074,4.0
5083,LemonadeKyle Thornton & The Company,Kyle Thornton & The Company,Lemonade,['retro soul'],0FkD5vWb8VfgOPXAAy7fkA,https://p.scdn.co/mp3-preview/59d8ff2f6d06e996ad0e14d1d89090127ab7356b?cid=b8d3901151d34489a160e3cf0ab1fa94,216347.0,35.0,False,0.652,0.514,7.0,-8.363,1.0,0.146,0.447,0.0,0.108,0.571,132.051,4.0
5084,MiamiWill Smith,Will Smith,Miami,['hip hop'],6e8Ou0wiqAzIpWb2eSxll8,https://p.scdn.co/mp3-preview/fabc6695056c4b63938190df123de6d33b193478?cid=b8d3901151d34489a160e3cf0ab1fa94,197416.0,69.0,False,0.877,0.534,1.0,-6.18,1.0,0.151,0.0339,1.73e-05,0.0441,0.89,108.171,4.0
5085,DriftingSilje Månsson,Silje Månsson,Drifting,"['background music', 'calming instrumental']",2PlPzw2QFgaGfGNxf6yxf4,https://p.scdn.co/mp3-preview/7c4d0092faa3a3bb676f8da0b0bba6d6b3a6d732?cid=b8d3901151d34489a160e3cf0ab1fa94,123353.0,51.0,False,0.245,0.0349,9.0,-27.828,0.0,0.0358,0.763,0.938,0.104,0.039,84.674,5.0
5086,Beg for MeKorn,Korn,Beg for Me,"['alternative metal', 'funk metal', 'nu metal', 'post-grunge', 'rap metal', 'rock']",6bwuLPr45wsvbTjB0PGI65,https://p.scdn.co/mp3-preview/a2e9a98cedd37daa935fea3237e1ec8c36802150?cid=b8d3901151d34489a160e3cf0ab1fa94,234013.0,50.0,True,0.539,0.67,1.0,-8.0,0.0,0.0378,0.00387,0.766,0.361,0.231,86.993,4.0
5087,ChangesCharles Bradley,Charles Bradley,Changes,"['funk', 'soul']",1fOc4Kf82a6J1C9gS5sE0d,https://p.scdn.co/mp3-preview/305bcdabb53ddb84afd4dcd3ceca7118be4e6cf8?cid=b8d3901151d34489a160e3cf0ab1fa94,360829.0,61.0,False,0.373,0.469,0.0,-7.282,1.0,0.0415,0.00591,0.00887,0.0656,0.22,150.74,3.0
5088,Return of the MackMark Morrison,Mark Morrison,Return of the Mack,"['british soul', 'new jack swing']",3jDdpx9PMlfMBS5tOBHFm9,https://p.scdn.co/mp3-preview/77bbf1e3bc27bfe6339579f71fc0b612391aa5e3?cid=b8d3901151d34489a160e3cf0ab1fa94,213093.0,72.0,False,0.715,0.833,2.0,-5.379,1.0,0.108,0.00631,0.0,0.164,0.612,95.487,4.0
5089,Island Of SoulsSting,Sting,Island Of Souls,"['permanent wave', 'soft rock']",3kzb8EYlQGMtlwhWKU6Bqh,,401173.0,31.0,False,0.512,0.287,0.0,-16.074,1.0,0.0337,0.123,0.0,0.124,0.108,115.196,3.0
5090,Hymn For The Weekend - Seeb RemixColdplay,Coldplay,Hymn For The Weekend - Seeb Remix,"['permanent wave', 'pop']",6s3GEN8wK0OMzzzZbXj0fu,https://p.scdn.co/mp3-preview/d36ebf2b3d829b008bfea00bca48536fa510b6f0?cid=b8d3901151d34489a160e3cf0ab1fa94,212647.0,71.0,False,0.565,0.849,0.0,-3.516,0.0,0.0517,0.00868,4.68e-06,0.12,0.427,102.034,4.0
5091,One More TimeHammerFall,HammerFall,One More Time,"['gothenburg metal', 'hard rock', 'melodic metal', 'metal', 'neo classical metal', 'power metal', 'progressive metal', 'speed metal']",3vvGZfcL4WwipwGmfvGKoQ,https://p.scdn.co/mp3-preview/498bb8c8a55f6e800182ac7e550542dd2164e31e?cid=b8d3901151d34489a160e3cf0ab1fa94,247586.0,33.0,False,0.416,0.906,3.0,-3.257,1.0,0.169,0.00142,0.000786,0.0849,0.439,130.056,4.0
5092,ShamelessGarth Brooks,Garth Brooks,Shameless,"['country', 'oklahoma country']",10U6lCcaKtI42p2Nts6xCX,https://p.scdn.co/mp3-preview/b873328067b2da89b57a001e570ab2efd9a885f9?cid=b8d3901151d34489a160e3cf0ab1fa94,262706.0,22.0,False,0.499,0.503,7.0,-10.893,1.0,0.0277,0.0205,0.0,0.213,0.327,72.419,4.0
5093,EeyoreSlipknot,Slipknot,Eeyore,"['alternative metal', 'nu metal', 'rap metal']",5vXvPwssqO8YKhMAhlAk94,https://p.scdn.co/mp3-preview/938602121437c9a82b4b108a7ca137d0f8a20ee1?cid=b8d3901151d34489a160e3cf0ab1fa94,167821.0,46.0,True,0.33,0.997,7.0,-5.173,1.0,0.283,0.000502,0.00272,0.462,0.0595,119.693,4.0
5094,Intro to Big Joe and Phantom 309 [Live Album Version]Tom Waits,Tom Waits,Intro to Big Joe and Phantom 309 [Live Album Version],"['folk', 'folk rock', 'roots rock', 'singer-songwriter']",,,,,,,,,,,,,,,,,
5095,Slime Creatures From Outer SpaceWeird Al Yankovic,Weird Al Yankovic,Slime Creatures From Outer Space,"['antiviral pop', 'comedy rock', 'comic', 'parody']",5iJOpg6kOBAeaFWIEOaTLe,https://p.scdn.co/mp3-preview/4178b9cf8df11b2435cd6428f2164611cb167e8f?cid=b8d3901151d34489a160e3cf0ab1fa94,263506.0,22.0,False,0.705,0.954,5.0,-10.708,0.0,0.0499,0.0418,0.000318,0.311,0.557,108.091,4.0
5096,Guess WhoB.B. King,B.B. King,Guess Who,[],,,,,,,,,,,,,,,,,
5097,Nobody's FoolCinderella,Cinderella,Nobody's Fool,"['album rock', 'glam metal', 'hard rock', 'metal', 'rock']",01Q4wU19hamqnhNjtuvTyI,,287400.0,59.0,False,0.367,0.445,9.0,-13.615,0.0,0.0286,0.0478,0.00284,0.163,0.149,67.197,4.0
5098,End of the RoadBoyz II Men,Boyz II Men,End of the Road,"['boy band', 'new jack swing', 'pop', 'quiet storm', 'r&b', 'urban contemporary']",3l3xTXsUXeWlkPqzMs7mPD,,351466.0,72.0,False,0.64,0.427,5.0,-9.29,0.0,0.0241,0.0664,0.0,0.0579,0.529,149.703,3.0
5099,King Of Rock And RollDio,Dio,King Of Rock And Roll,"['album rock', 'glam metal', 'hard rock', 'metal', 'power metal', 'progressive metal', 'rock', 'speed metal']",39wNY5DO7Sd7Ag6oreshlj,,212786.0,32.0,False,0.127,0.965,8.0,-4.92,1.0,0.136,5.92e-06,0.177,0.516,0.225,80.678,4.0
5100,Down On the River By the Sugar PlantMike Doughty,Mike Doughty,Down On the River By the Sugar Plant,[],2r81J2rHCVaz52UPiic6d0,https://p.scdn.co/mp3-preview/bb8cfb944937e5dd6b3871b045606e91305fe473?cid=b8d3901151d34489a160e3cf0ab1fa94,187120.0,35.0,False,0.88,0.442,5.0,-5.555,1.0,0.045,0.271,0.00498,0.0904,0.522,108.519,4.0
5101,The SirenNightwish,Nightwish,The Siren,"['finnish metal', 'gothic metal', 'gothic symphonic metal', 'power metal', 'symphonic metal']",4NRgU8uu4NjihDXceMq927,https://p.scdn.co/mp3-preview/55da4ae02948e8fcbb6cd13084df71e89a1f2485?cid=b8d3901151d34489a160e3cf0ab1fa94,285226.0,33.0,False,0.453,0.768,10.0,-5.966,0.0,0.0366,0.000105,0.0795,0.185,0.234,121.977,4.0
5102,Jimmy ChooEBHONI,EBHONI,Jimmy Choo,['canadian contemporary r&b'],4iujv4hTJj4R6YKzH8moXQ,https://p.scdn.co/mp3-preview/3b35666636862b83aeb21d54205c187d69b76bb8?cid=b8d3901151d34489a160e3cf0ab1fa94,171023.0,42.0,True,0.759,0.49,10.0,-7.577,0.0,0.0954,0.0415,0.0,0.135,0.165,112.995,4.0
5103,Stop Draggin' My Heart Around (with Tom Petty & the Heartbreakers) - 2016 Remaster; RemasteredStevie Nicks,Stevie Nicks,Stop Draggin' My Heart Around (with Tom Petty & the Heartbreakers) - 2016 Remaster; Remastered,"['album rock', 'heartland rock', 'mellow gold', 'rock', 'soft rock']",66LhCsc06aTa2Ig7iYPDSP,https://p.scdn.co/mp3-preview/130b6fa5095263456fec779fab6d9671fbdd42fe?cid=b8d3901151d34489a160e3cf0ab1fa94,244440.0,58.0,False,0.631,0.597,4.0,-7.382,0.0,0.026,0.379,0.00273,0.146,0.665,107.26,4.0
5104,90's MindzDr. Drumah,Dr. Drumah,90's Mindz,[],4keNFhXr9yZK2DKW2p6IpW,https://p.scdn.co/mp3-preview/1a7136a2992155f54609e75f8ba947ac9a7cd6a4?cid=b8d3901151d34489a160e3cf0ab1fa94,160020.0,20.0,False,0.744,0.381,8.0,-8.881,0.0,0.0546,0.00564,0.803,0.0883,0.8,92.998,4.0
5105,Dust Bowl DanceMumford & Sons,Mumford & Sons,Dust Bowl Dance,"['modern folk rock', 'modern rock', 'neo mellow', 'stomp and holler', 'uk americana']",2QIt8RWdk5ZJneKTt4sZnK,https://p.scdn.co/mp3-preview/1bf1862b01154805200f293119da284112e7f821?cid=b8d3901151d34489a160e3cf0ab1fa94,283413.0,49.0,False,0.413,0.601,5.0,-8.38,0.0,0.0466,0.0562,0.00376,0.354,0.354,116.814,4.0
5106,TryEscondido,Escondido,Try,['nashville indie'],4YNW5ViGjuHT5dkqrT7DAS,https://p.scdn.co/mp3-preview/c21ae0c96ccacb5769fbff006427e7892b716662?cid=b8d3901151d34489a160e3cf0ab1fa94,217674.0,39.0,False,0.282,0.456,0.0,-10.705,1.0,0.0333,0.773,0.00557,0.11,0.169,127.975,4.0
5107,Hurricane (feat. 3OH!3)Blues Traveler,Blues Traveler,Hurricane (feat. 3OH!3),"['alternative rock', 'blues rock', 'jam band', 'mellow gold', 'pop rock', 'post-grunge', 'rock']",,,,,,,,,,,,,,,,,
5108,On Down The LineLeatherbag,Leatherbag,On Down The Line,['austindie'],22pyOVOScBif0XPvRoxjNd,https://p.scdn.co/mp3-preview/36cf6211243764cc43225a538f15694d0f9a80ca?cid=b8d3901151d34489a160e3cf0ab1fa94,198760.0,28.0,False,0.536,0.874,2.0,-7.942,1.0,0.0305,0.00933,0.104,0.127,0.879,121.003,4.0
5109,Sound Of ChangeThe Dirty Heads,The Dirty Heads,Sound Of Change,[],,,,,,,,,,,,,,,,,
5110,America - From The Jazz Singer SoundtrackNeil Diamond,Neil Diamond,America - From The Jazz Singer Soundtrack,"['adult standards', 'brill building pop', 'folk', 'folk rock', 'mellow gold', 'singer-songwriter', 'soft rock', 'yacht rock']",5mY04rUWixYG9amFzMJDhI,,257600.0,52.0,False,0.548,0.488,0.0,-14.834,1.0,0.0318,0.00974,0.000205,0.187,0.269,126.446,4.0
5111,Hit 'Em Up StyleCarolina Chocolate Drops,Carolina Chocolate Drops,Hit 'Em Up Style,"['appalachian folk', 'banjo', 'bluegrass', 'jug band', 'new americana', 'old-time', 'progressive bluegrass', 'traditional folk']",4Cfn1AAAAUJC9cI4AwGAld,https://p.scdn.co/mp3-preview/f3f82c6cb004b4d5d6669ac36c8289caef1f06ff?cid=b8d3901151d34489a160e3cf0ab1fa94,236600.0,46.0,False,0.577,0.806,0.0,-6.521,1.0,0.0661,0.778,0.0,0.371,0.893,95.49,4.0
5112,(We Are All) Looking for HomeLeona Lewis,Leona Lewis,(We Are All) Looking for Home,"['australian pop', 'british soul', 'dance pop', 'europop', 'neo mellow', 'pop', 'post-teen pop', 'talent show', 'uk pop']",3wBl37DTfhitJpXfCXDGJt,https://p.scdn.co/mp3-preview/775314529972b3a9bf11bb2a42d7ca034d33a174?cid=b8d3901151d34489a160e3cf0ab1fa94,172120.0,22.0,False,0.472,0.207,8.0,-13.068,1.0,0.0394,0.382,0.0,0.232,0.116,121.377,4.0
5113,Why Would I Now?The Decemberists,The Decemberists,Why Would I Now?,"['alternative rock', 'baroque pop', 'chamber pop', 'indie folk', 'indie pop', 'indie rock', 'modern folk rock', 'modern rock', 'stomp and holler']",0pMpaUcJKZKzvK5RNreMpE,,222400.0,21.0,False,0.518,0.752,7.0,-5.843,1.0,0.0373,0.0285,1.38e-06,0.0974,0.468,116.893,4.0
5114,New Year's DayCharlie Robison,Charlie Robison,New Year's Day,['texas country'],7DXNTiUCWJvomSGEGMr3H8,https://p.scdn.co/mp3-preview/db82f8e2753e336e4cf07f3b10bb914bc6db5451?cid=b8d3901151d34489a160e3cf0ab1fa94,234240.0,57.0,False,0.607,0.614,7.0,-7.326,1.0,0.0264,0.248,0.0,0.359,0.623,130.092,4.0
5115,FadeMexico City Blondes,Mexico City Blondes,Fade,['vapor pop'],0yZjQXV6BsOKUY6S0OigkO,https://p.scdn.co/mp3-preview/e049b840dcdfdc11db2ccaa95733f03e70c2784b?cid=b8d3901151d34489a160e3cf0ab1fa94,241121.0,28.0,False,0.734,0.625,10.0,-6.7,1.0,0.0378,0.329,0.0547,0.145,0.475,130.095,4.0
5116,Light As AnythingCory Wong,Cory Wong,Light As Anything,"['instrumental funk', 'modern funk']",0Y8kxAuBh8Oc8n6cyDTQ8Q,https://p.scdn.co/mp3-preview/4d533cc7dcc2350084d322546a796bdd9defe701?cid=b8d3901151d34489a160e3cf0ab1fa94,291133.0,49.0,False,0.76,0.631,9.0,-5.661,1.0,0.0447,0.0658,0.000281,0.0819,0.644,93.992,4.0
5117,I'm Not the Only OneSam Smith,Sam Smith,I'm Not the Only One,"['pop', 'post-teen pop', 'uk pop']",7795WJLVKJoAyVoOtCWqXN,,239316.0,83.0,False,0.677,0.485,5.0,-5.795,1.0,0.0361,0.529,2.04e-05,0.0766,0.493,82.001,4.0
5118,Petrol HeadSting,Sting,Petrol Head,"['permanent wave', 'soft rock']",2wnd3vAynd8BK11rlplPjn,,212333.0,33.0,False,0.468,0.918,2.0,-3.314,1.0,0.206,0.0402,0.0,0.0644,0.343,153.969,4.0
5119,Timmy's PrayerSampha,Sampha,Timmy's Prayer,"['alternative r&b', 'indie r&b', 'indie soul']",5nXT0jRAR9ChVWmh2tLQln,https://p.scdn.co/mp3-preview/363fb5014650eb05118a6b1cafd823ec811df62f?cid=b8d3901151d34489a160e3cf0ab1fa94,263923.0,48.0,True,0.452,0.558,1.0,-9.649,1.0,0.205,0.445,0.00132,0.104,0.221,139.428,4.0
5120,I've Just Seen A Face - 2013 RemasterPaul McCartney,Paul McCartney,I've Just Seen A Face - 2013 Remaster,"['album rock', 'classic rock', 'folk rock', 'mellow gold', 'rock', 'soft rock']",,,,,,,,,,,,,,,,,
5121,Freak Like MeNoMBe,NoMBe,Freak Like Me,"['electropop', 'indie poptimism', 'indie soul', 'indietronica', 'modern rock', 'vapor soul']",6tnVrxzyQPbtV1IG8BbpxD,https://p.scdn.co/mp3-preview/9479c34e49d8b3ae77375243eb48dbc7041110d3?cid=b8d3901151d34489a160e3cf0ab1fa94,176889.0,54.0,False,0.685,0.568,1.0,-6.487,1.0,0.0575,0.0306,2.93e-06,0.458,0.453,96.012,4.0
5122,At LastEtta James,Etta James,At Last,"['adult standards', 'jazz blues', 'soul', 'soul blues', 'torch song', 'vocal jazz']",4Hhv2vrOTy89HFRcjU3QOx,,179693.0,74.0,False,0.273,0.347,5.0,-8.631,1.0,0.0292,0.546,0.0137,0.334,0.328,87.411,3.0
5123,Fred Jones Pt. 2Ben Folds,Ben Folds,Fred Jones Pt. 2,"['indie pop', 'permanent wave', 'piano rock']",2Oq7FNjSS7hdVYqWqmDcQr,https://p.scdn.co/mp3-preview/1714e5f3652fd1a070ff06f44c4d45b33e0a16c0?cid=b8d3901151d34489a160e3cf0ab1fa94,225933.0,33.0,False,0.486,0.166,0.0,-11.534,1.0,0.0323,0.894,2.45e-06,0.0932,0.239,131.854,3.0
5124,Pulaski at NightAndrew Bird,Andrew Bird,Pulaski at Night,"['art pop', 'baroque pop', 'chamber pop', 'chicago indie', 'freak folk', 'indie folk', 'indie pop', 'indie rock', 'melancholia', 'new americana', 'stomp and holler']",3v6NuKeDbFbaq1lNjw3XtR,https://p.scdn.co/mp3-preview/9790adad316ad5866c91f42065e6da51abe8c990?cid=b8d3901151d34489a160e3cf0ab1fa94,289093.0,53.0,False,0.446,0.643,7.0,-7.925,1.0,0.0561,0.67,0.000818,0.0951,0.531,99.608,4.0
5125,The WayFastball,Fastball,The Way,"['pop rock', 'post-grunge']",7IsEXPk6qqt30FfQv4SZMa,,257093.0,62.0,False,0.646,0.882,6.0,-5.648,0.0,0.0346,0.143,9.67e-06,0.335,0.908,120.837,4.0
5126,The PrologueHalsey,Halsey,The Prologue,"['dance pop', 'electropop', 'etherpop', 'indie poptimism', 'pop', 'post-teen pop']",7gBHiMoHNnPCqt1YR7sM2P,,107684.0,48.0,False,0.495,0.463,7.0,-10.54,0.0,0.0374,0.525,1.48e-05,0.102,0.137,38.017,3.0
5127,Heads Will Roll - A-Trak Remix Radio EditYeah Yeah Yeahs,Yeah Yeah Yeahs,Heads Will Roll - A-Trak Remix Radio Edit,"['alternative dance', 'alternative rock', 'art pop', 'dance-punk', 'garage rock', 'indie pop', 'indie rock', 'modern rock', 'new rave', 'rock']",0vBpyfpW2lARGh3AZFtWRi,,203920.0,54.0,False,0.671,0.805,8.0,-3.232,0.0,0.081,0.0134,0.0547,0.237,0.866,132.051,4.0
5128,10000 Days (Wings Pt. 2)Tool,Tool,10000 Days (Wings Pt. 2),"['alternative metal', 'alternative rock', 'art rock', 'nu metal', 'post-grunge', 'post-metal', 'progressive metal', 'progressive rock', 'rock']",,,,,,,,,,,,,,,,,
5129,Sympathy CardMike Birbiglia,Mike Birbiglia,Sympathy Card,"['clean comedy', 'comedy', 'comic']",4QZ8yWS8VFlh3dBfAq9y4Z,https://p.scdn.co/mp3-preview/a8ca41eea886f056f09106923d187fc9e97caa8e?cid=b8d3901151d34489a160e3cf0ab1fa94,64000.0,27.0,False,0.69,0.519,2.0,-9.758,1.0,0.885,0.811,0.0,0.892,0.761,116.878,1.0
5130,RexanimarumIsrael Nash Gripka,Israel Nash Gripka,Rexanimarum,,,,,,,,,,,,,,,,,,
5131,Lo/HiThe Black Keys,The Black Keys,Lo/Hi,"['alternative rock', 'blues rock', 'garage rock', 'modern blues rock', 'modern rock', 'punk blues', 'rock']",,,,,,,,,,,,,,,,,
